,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
7381,19,2016,1300000,91567,0,1,0,3,16.0,2179.0,140.0,7.0
7382,20,2017,380000,50000,1,1,1,1,23.1,998.0,67.04,5.0
7383,11,2017,480000,60000,1,1,1,1,18.9,1197.0,81.86,5.0
7384,20,2016,240000,35000,1,1,1,2,22.74,796.0,47.3,5.0
7385,11,2014,500000,33400,1,1,1,1,17.43,1396.0,105.5,5.0
7386,20,2015,420000,36000,1,1,1,1,20.4,1197.0,83.11,5.0
7387,9,2011,130000,180000,0,1,1,2,20.0,1399.0,68.0,5.0
7388,20,2012,110000,80000,1,1,1,1,20.92,998.0,67.1,5.0
7389,20,2007,120000,120000,1,1,1,2,19.7,796.0,46.3,5.0
7390,20,2017,700000,80000,0,1,0,1,28.4,1248.0,74.02,5.0
7391,20,2018,550000,120000,0,1,1,1,28.4,1248.0,74.02,5.0
7392,27,2014,190000,110000,0,1,1,2,19.09,1405.0,69.01,5.0
7393,28,2018,665000,70000,0,1,1,1,23.59,1364.0,67.04,5.0
7394,19,2014,445000,120000,0,1,1,2,14.95,2489.0,93.7,7.0
7395,11,2012,340000,92686,0,0,1,2,21.9,1396.0,88.76,5.0
7396,11,2009,330000,180000,0,1,1,1,13.6,1991.0,142.0,5.0
7397,27,2012,270000,80000,0,1,1,1,21.02,1248.0,88.76,5.0
7398,19,2015,1044999,70000,0,1,0,1,16.0,2179.0,140.0,7.0
7399,20,2009,279000,117000,0,1,1,1,17.8,1248.0,75.0,5.0
7400,9,2018,620000,15000,1,1,1,1,20.4,1194.0,94.93,5.0
7401,26,2007,250000,100000,0,1,1,2,16.6,1896.0,122.4,5.0
7402,11,2012,475000,83000,1,1,0,1,15.74,1591.0,121.3,5.0
7403,4,2016,750000,67600,0,1,0,1,14.81,1998.0,163.7,5.0
7404,22,2015,1250000,160000,0,1,1,2,13.5,2477.0,178.0,7.0
7405,11,2014,250000,80000,1,1,1,2,21.1,814.0,55.2,5.0
7406,10,2013,445000,100000,0,1,1,1,25.8,1498.0,98.6,5.0
7407,29,2010,400000,100000,0,1,1,1,15.0,1896.0,105.0,5.0
7408,11,2010,350000,90000,0,1,1,2,23.0,1396.0,90.0,5.0
7409,26,2012,295000,140000,0,1,1,1,20.5,1598.0,103.5,5.0
7410,20,2018,600000,25000,1,1,1,1,21.21,1197.0,81.8,5.0
7411,28,2018,1650000,20000,0,1,1,1,13.68,2393.0,147.8,8.0
7412,20,2012,100000,30000,1,1,1,1,16.1,796.0,37.0,4.0
7413,9,2018,690000,13000,1,1,1,1,20.4,1194.0,94.93,5.0
7414,11,2018,710000,42000,1,1,1,1,18.6,1197.0,81.83,5.0
7415,11,2018,350000,10000,1,1,1,2,20.3,998.0,68.05,5.0
7416,20,2012,220000,13000,1,1,1,1,20.92,998.0,67.1,5.0
7417,25,2019,700000,6500,1,1,1,1,20.0,999.0,72.0,7.0
7418,11,2013,198000,49500,1,1,1,2,21.1,814.0,55.2,5.0
7419,11,2011,350000,50000,0,1,1,1,23.0,1396.0,90.0,5.0
7420,27,2011,210000,175000,0,1,1,2,23.57,1396.0,70.0,5.0
7421,27,2011,210000,175000,0,1,1,2,23.03,1396.0,69.0,5.0
7423,20,2014,375000,110000,0,1,1,3,23.2,1248.0,73.94,5.0
7424,20,2012,380000,112048,1,1,1,2,17.5,1298.0,85.8,5.0
7425,10,2010,360000,98000,1,1,1,3,17.0,1497.0,118.0,5.0
7426,19,2015,944999,41000,0,1,1,1,15.1,2179.0,140.0,7.0
7427,4,2016,620000,120000,0,1,1,1,13.58,2499.0,72.4,10.0
7428,28,2018,780000,116000,0,1,1,1,23.59,1364.0,67.05,5.0
7429,20,2020,445000,1000,1,1,1,1,21.21,1197.0,81.8,5.0
7430,11,2018,575000,15000,1,1,0,1,17.36,1197.0,81.86,5.0
7431,20,2018,975000,5000,0,1,1,1,25.1,1248.0,88.5,5.0
7432,27,2019,450000,3500,1,1,1,1,23.84,1199.0,83.83,5.0
7434,9,2017,495000,56000,0,1,1,1,25.83,1498.0,99.0,5.0
7435,28,2013,830000,215000,0,1,1,1,12.99,2494.0,100.0,7.0
7436,19,2012,800000,40000,0,1,1,1,15.1,2179.0,140.0,7.0
7438,20,2013,300000,120000,0,1,1,2,23.2,1248.0,73.94,5.0
7439,19,2003,200000,120000,0,1,1,2,10.5,2179.0,120.0,7.0
7440,10,2017,480000,30400,1,0,1,1,18.5,1198.0,86.8,5.0
7441,10,2017,950000,24000,0,0,1,1,21.9,1498.0,98.6,7.0
7442,10,2017,840000,30646,1,0,1,1,15.4,1497.0,117.3,7.0
7443,11,2017,800000,15000,0,1,1,1,23.9,1582.0,126.2,5.0
7444,29,2017,750000,50000,0,1,1,1,22.27,1498.0,108.6,5.0
7445,11,2017,254999,34000,1,1,1,1,21.1,814.0,55.2,5.0
7446,20,2016,725000,54000,0,1,1,2,24.52,1248.0,88.5,7.0
7447,21,2016,1859000,40000,0,1,0,2,19.7,2143.0,134.1,5.0
7448,4,2012,145000,120000,1,1,1,1,18.6,1199.0,79.4,5.0
7449,27,2018,750000,15000,1,1,1,1,17.0,1198.0,108.5,5.0
7450,29,2017,655000,50000,0,1,0,1,22.0,1498.0,108.495,5.0
7451,9,2011,210000,84000,0,1,1,2,20.0,1399.0,68.0,5.0
7452,10,2011,450000,50000,1,1,1,1,17.0,1497.0,118.0,5.0
7453,11,2019,466000,25000,1,1,0,4,20.3,1086.0,68.0,5.0
7455,9,2015,580000,52000,0,1,1,1,25.83,1498.0,99.0,5.0
7456,11,2019,430000,18500,1,1,1,1,20.3,1086.0,68.0,5.0
7457,27,2012,155000,50000,0,1,1,1,23.03,1396.0,69.0,5.0
7458,6,2017,240000,35000,1,1,1,1,22.5,999.0,67.0,5.0
7459,28,2016,540000,15500,1,1,1,1,16.78,1496.0,88.73,5.0
7460,27,2013,250000,120000,0,1,1,1,19.09,1396.0,69.0,5.0
7461,27,2012,260000,60000,0,1,1,1,25.0,1396.0,69.0,5.0
7462,19,2011,550000,80000,0,1,1,2,12.05,2179.0,120.0,9.0
7463,9,2014,550000,43011,1,0,1,1,18.88,999.0,123.37,5.0
7464,25,2015,600000,136000,0,1,1,1,19.01,1461.0,108.45,5.0
7465,9,2017,550000,15000,0,1,1,1,25.83,1498.0,99.0,5.0
7466,19,2011,370000,110000,0,1,1,2,13.6,2523.0,63.0,7.0
7467,11,2008,250000,100000,1,1,1,2,19.81,1086.0,68.05,5.0
7468,20,2005,125000,70000,1,1,1,4,19.7,796.0,46.3,5.0
7469,27,2010,200000,110000,0,1,1,1,17.0,1405.0,71.0,5.0
7470,10,2017,675000,127991,0,0,1,1,25.5,1498.0,98.6,5.0
7471,22,1999,150000,198000,0,1,1,2,14.8,1998.0,68.0,5.0
7472,27,2010,290000,65000,1,1,1,1,15.64,1193.0,64.1,5.0
7474,20,2018,889000,20000,0,1,1,1,28.09,1248.0,88.5,5.0
7475,29,2016,400000,60000,1,1,1,1,17.0,1198.0,73.75,5.0
7476,25,2018,390000,13120,1,1,1,1,25.17,799.0,53.3,5.0
7477,14,2017,1550000,87500,0,1,1,1,17.1,1956.0,170.0,5.0
7478,11,2014,600000,125000,0,1,1,1,22.32,1582.0,126.32,5.0
7479,11,2018,800000,25000,1,1,0,1,17.4,1197.0,81.86,5.0
7480,20,2013,600000,120000,0,1,1,3,20.77,1248.0,88.8,7.0
7481,11,2015,795000,35000,1,1,1,1,17.01,1591.0,121.3,5.0
7482,11,2016,735000,25000,0,1,1,1,22.54,1396.0,88.73,5.0
7483,26,2005,250000,120000,0,1,1,3,16.4,1896.0,90.0,5.0
7484,25,2018,400000,25000,1,1,0,1,24.04,999.0,67.0,5.0
7485,11,2005,130000,79000,0,1,1,2,13.1,1493.0,82.0,5.0
7486,25,2015,600000,125000,0,1,1,1,21.04,1461.0,83.8,8.0
7487,19,2014,395000,140000,0,1,1,1,14.0,2489.0,95.0,8.0
7488,11,2016,720000,80000,0,1,1,1,21.19,1396.0,88.73,5.0
7489,10,2011,450000,110000,1,1,1,3,16.8,1497.0,116.4,5.0
7490,9,2018,700000,25000,1,1,1,1,18.16,1196.0,86.8,5.0
7491,10,2015,1000000,46000,0,1,1,1,24.5,1498.0,98.6,7.0
7492,11,2020,500000,1000,1,1,1,1,20.3,1086.0,68.07,5.0
7493,20,2007,125000,60000,1,1,1,2,16.1,796.0,37.0,4.0
7494,25,2015,690000,80000,0,1,1,1,21.04,1461.0,83.8,8.0
7495,14,2017,1550000,120000,0,1,1,1,17.1,1956.0,170.0,5.0
7496,27,2013,170000,110000,1,1,1,2,15.3,1193.0,65.3,5.0
7497,7,2010,275000,110000,0,1,1,3,20.4,1248.0,91.7,5.0
7498,28,2007,500000,200000,0,1,1,3,12.8,2494.0,102.0,8.0
7499,29,2013,950000,80000,0,1,1,2,19.33,1968.0,138.1,5.0
7500,20,2019,802999,24000,0,1,1,1,28.4,1248.0,74.02,5.0
7501,20,2013,470000,150000,0,1,1,1,23.4,1248.0,74.0,5.0
7502,25,2015,300000,60000,1,1,1,1,25.17,799.0,53.3,5.0
7503,25,2014,600000,116000,0,1,1,1,19.01,1461.0,108.45,5.0
7504,9,2013,275000,104300,0,1,1,1,20.0,1399.0,68.1,5.0
7505,19,2018,700000,30000,0,1,1,1,25.32,1198.0,77.0,6.0
7506,21,2014,3250000,33000,0,1,0,1,11.3,2987.0,254.8,7.0
7507,29,2020,800000,25000,0,1,1,1,21.66,1498.0,108.62,5.0
7508,2,2014,2200000,60000,0,1,0,1,17.68,1968.0,174.33,5.0
7509,11,2007,245000,121000,0,1,1,2,18.1,1493.0,110.0,5.0
7510,11,2010,310000,120000,0,1,1,2,16.8,1493.0,110.0,5.0
7511,11,2007,245000,120000,0,1,1,2,18.1,1493.0,110.0,5.0
7512,29,2011,450000,110000,1,1,1,1,16.47,1198.0,73.9,5.0
7513,29,2013,850000,84000,0,1,0,2,16.96,1968.0,138.03,5.0
7514,10,2004,325000,120000,1,1,0,3,10.1,2354.0,152.0,5.0
7515,20,2013,409999,100000,0,1,1,3,22.9,1248.0,74.0,5.0
7516,30,2018,5500000,50000,0,1,0,1,11.2,1969.0,235.0,5.0
7517,11,2015,1000000,73500,0,1,1,1,19.67,1582.0,126.2,5.0
7518,11,2016,590000,34000,0,1,1,2,24.4,1120.0,71.0,5.0
7519,23,2019,1200000,23000,0,1,1,1,20.45,1461.0,108.5,5.0
7520,9,2008,175000,163000,0,1,1,3,17.8,1399.0,68.0,5.0
7521,4,2011,300000,119000,0,1,1,2,16.52,1991.0,123.7,5.0
7522,28,2017,2175000,50000,0,1,0,1,11.36,2755.0,171.5,7.0
7523,10,2019,1110000,10500,0,1,1,1,25.6,1498.0,97.9,5.0
7524,22,2000,150000,280000,0,1,1,2,14.8,1998.0,68.0,5.0
7525,29,2013,325000,155000,0,1,1,2,20.54,1598.0,103.6,5.0
7526,9,2010,325000,163000,0,1,1,1,17.8,1399.0,68.0,5.0
7527,10,2008,280000,75000,1,1,1,1,17.7,1497.0,78.0,5.0
7529,10,2016,765000,80000,0,1,1,1,26.0,1498.0,98.6,5.0
7530,10,2014,640000,120000,0,1,1,2,26.0,1498.0,98.6,5.0
7531,27,2007,65000,120000,0,1,1,3,17.88,1396.0,52.8,5.0
7532,26,2007,195000,175000,0,1,1,2,18.7,1896.0,66.0,5.0
7533,20,2017,295000,15000,1,1,1,1,24.7,796.0,47.3,5.0
7534,20,2012,625000,100000,0,1,1,2,23.4,1248.0,74.0,5.0
7535,20,2009,160000,80000,1,1,1,2,18.9,998.0,67.1,5.0
7536,20,2015,330000,84000,1,1,1,2,23.1,998.0,67.04,5.0
7537,9,2010,180000,50000,1,1,1,2,15.6,1196.0,70.0,5.0
7539,20,2012,150000,35000,1,1,1,2,14.0,796.0,35.0,5.0
7540,11,2011,300000,30000,1,1,1,1,19.81,1086.0,68.05,5.0
7541,11,2018,730000,2388,1,1,1,1,18.6,1197.0,81.83,5.0
7542,20,2017,650000,16200,0,1,1,1,24.3,1248.0,88.5,5.0
7544,20,2019,366000,15000,1,1,1,1,23.95,998.0,67.1,5.0
7545,11,2019,1149000,5000,1,1,1,1,17.0,1591.0,121.3,5.0
7546,6,2016,150000,42000,1,1,1,1,20.63,1198.0,67.0,5.0
7547,11,2013,187000,120000,1,1,1,2,17.92,1086.0,62.1,5.0
7548,27,2011,425000,60000,0,1,1,2,13.93,2179.0,138.03,7.0
7549,20,2012,150000,76000,1,1,1,1,16.1,796.0,37.0,4.0
7550,9,2018,620000,15000,1,1,1,1,20.4,1194.0,94.93,5.0
7551,26,2007,250000,100000,0,1,1,2,16.6,1896.0,122.4,5.0
7552,11,2012,475000,83000,1,1,0,1,15.74,1591.0,121.3,5.0
7553,4,2016,750000,67600,0,1,0,1,14.81,1998.0,163.7,5.0
7554,22,2015,1250000,160000,0,1,1,2,13.5,2477.0,178.0,7.0
7555,11,2014,250000,80000,1,1,1,2,21.1,814.0,55.2,5.0
7556,10,2013,445000,100000,0,1,1,1,25.8,1498.0,98.6,5.0
7557,29,2010,400000,100000,0,1,1,1,15.0,1896.0,105.0,5.0
7558,11,2010,350000,90000,0,1,1,2,23.0,1396.0,90.0,5.0
7559,26,2012,295000,140000,0,1,1,1,20.5,1598.0,103.5,5.0
7560,20,2018,600000,25000,1,1,1,1,21.21,1197.0,81.8,5.0
7561,28,2018,1650000,20000,0,1,1,1,13.68,2393.0,147.8,8.0
7562,20,2012,100000,30000,1,1,1,1,16.1,796.0,37.0,4.0
7563,9,2018,690000,13000,1,1,1,1,20.4,1194.0,94.93,5.0
7564,11,2018,710000,42000,1,1,1,1,18.6,1197.0,81.83,5.0
7565,11,2018,350000,10000,1,1,1,2,20.3,998.0,68.05,5.0
7566,20,2012,220000,13000,1,1,1,1,20.92,998.0,67.1,5.0
7567,25,2019,700000,6500,1,1,1,1,20.0,999.0,72.0,7.0
7568,11,2013,198000,49500,1,1,1,2,21.1,814.0,55.2,5.0
7569,11,2011,350000,50000,0,1,1,1,23.0,1396.0,90.0,5.0
7570,20,2016,650000,35000,1,1,1,2,21.4,1197.0,83.1,5.0
7571,19,2015,380000,120000,0,1,1,2,21.03,1461.0,65.0,5.0
7572,27,2014,360000,50000,1,1,1,2,17.57,1193.0,88.7,5.0
7573,26,2012,385000,116000,1,1,1,1,15.0,1598.0,103.5,5.0
7574,11,2012,590000,110000,0,1,1,2,22.32,1582.0,126.32,5.0
7575,19,2013,750000,70000,0,1,1,2,15.1,2179.0,140.0,7.0
7576,7,2011,254999,100000,0,1,1,3,20.3,1248.0,75.0,5.0
7577,11,2015,499000,20000,1,1,1,1,18.9,1197.0,81.86,5.0
7578,20,2018,730000,60000,0,1,0,1,28.4,1248.0,74.02,5.0
7579,10,2016,650000,30000,0,1,1,2,27.3,1498.0,98.6,5.0
7580,25,2012,220000,75000,0,1,1,1,23.08,1461.0,63.12,5.0
7583,27,2006,100000,110000,0,1,1,3,16.8,1405.0,62.0,5.0
7584,11,2004,110000,120000,1,1,1,4,14.4,1599.0,94.0,5.0
7585,27,2009,152000,48000,0,1,1,2,17.0,1405.0,71.0,5.0
7586,20,2020,600000,5000,1,1,0,1,20.89,1197.0,81.8,5.0
7587,4,2016,620000,120000,0,1,1,1,13.58,2499.0,72.4,10.0
7588,28,2018,780000,116000,0,1,1,1,23.59,1364.0,67.05,5.0
7589,20,2020,445000,1000,1,1,1,1,21.21,1197.0,81.8,5.0
7590,11,2018,575000,15000,1,1,0,1,17.36,1197.0,81.86,5.0
7591,20,2018,975000,5000,0,1,1,1,25.1,1248.0,88.5,5.0
7592,27,2019,450000,3500,1,1,1,1,23.84,1199.0,83.83,5.0
7593,9,2015,480000,80000,0,1,1,1,25.83,1498.0,99.0,5.0
7594,20,2008,110000,48676,1,1,1,1,19.7,796.0,35.0,8.0
7596,3,2018,5830000,30000,0,1,0,1,17.09,2993.0,261.4,4.0
7597,11,2014,415000,72000,1,0,1,1,18.6,1197.0,81.83,5.0
7598,20,2015,475000,51000,1,0,1,1,22.0,1197.0,81.8,5.0
7599,20,2017,525000,29000,1,0,1,1,20.89,1197.0,81.8,5.0
7600,20,2015,365000,28000,1,0,1,1,20.52,1197.0,81.8,5.0
7601,20,2011,375000,97000,0,0,1,1,25.2,1248.0,74.0,5.0
7602,20,2018,765000,59000,0,0,1,1,28.4,1248.0,74.02,5.0
7603,20,2019,770000,27000,0,1,1,1,28.4,1248.0,74.02,5.0
7604,25,2018,350000,30000,1,1,1,1,25.17,799.0,53.3,5.0
7605,19,2015,875000,70000,0,1,1,1,15.4,1997.0,120.0,7.0
7606,19,2014,780000,69000,0,0,1,1,15.1,2179.0,140.0,7.0
7607,20,2018,990000,15000,0,1,1,1,25.1,1248.0,88.5,5.0
7608,20,2019,800000,35700,0,0,1,1,28.4,1248.0,74.02,5.0
7609,11,2012,350000,120000,0,1,1,3,22.32,1582.0,126.32,5.0
7610,29,2013,325000,120000,0,1,1,1,22.07,1199.0,73.9,5.0
7611,29,2013,360000,80000,0,1,1,1,22.07,1199.0,73.9,5.0
7612,20,2010,148000,120000,1,1,1,1,20.92,998.0,67.1,5.0
7613,20,2017,670000,36000,0,1,1,1,27.39,1248.0,74.0,5.0
7614,28,2014,430999,120000,0,1,1,1,23.59,1364.0,67.04,5.0
7615,20,2017,260000,9000,1,1,1,1,16.8,796.0,34.2,8.0
7616,27,2012,70000,50000,1,1,1,2,25.4,624.0,37.48,4.0
7617,25,2019,300000,35000,1,1,1,1,23.01,999.0,67.0,5.0
7618,19,2011,150000,130000,0,1,1,2,14.0,2498.0,112.0,7.0
7619,9,2010,260000,70000,0,1,1,1,20.0,1399.0,68.0,5.0
7620,20,2012,320000,90000,0,1,1,3,19.3,1248.0,73.9,5.0
7621,27,2018,700000,35000,1,1,1,1,17.0,1198.0,108.5,5.0
7622,29,2012,415000,80000,1,1,1,1,16.47,1198.0,73.9,5.0
7623,20,2008,260000,120000,0,1,1,2,17.8,1248.0,75.0,5.0
7624,27,2011,70000,80000,1,1,1,1,26.0,624.0,35.0,4.0
7625,28,2015,515000,30000,1,1,1,1,17.71,1197.0,78.9,5.0
7626,11,2016,803999,60000,0,1,1,1,23.9,1582.0,126.2,5.0
7627,26,2007,275000,200000,0,1,1,2,16.6,1896.0,122.4,5.0
7628,9,2017,934000,101000,0,1,1,1,22.77,1498.0,98.59,5.0
7629,9,2007,210000,110000,0,1,1,1,17.8,1399.0,68.0,5.0
7630,28,2014,1050000,136000,0,1,1,3,12.99,2494.0,100.6,8.0
7631,4,2011,650000,250000,0,1,1,2,14.8,2499.0,80.0,7.0
7632,4,2012,550000,74000,0,1,1,4,17.3,1998.0,163.7,5.0
7633,4,2010,285000,265000,0,1,1,4,14.8,2499.0,80.0,9.0
7634,10,2015,700000,22700,1,1,1,1,18.7,1199.0,88.7,5.0
7635,11,2016,525000,45000,1,1,1,1,18.9,1197.0,82.0,5.0
7636,20,2011,250000,36000,1,1,1,2,15.37,1196.0,73.0,5.0
7637,20,2015,575000,57000,0,1,1,2,26.59,1248.0,74.0,5.0
7638,27,2018,540000,33000,0,1,1,1,27.28,1047.0,69.0,5.0
7639,20,2012,560000,59000,1,1,1,1,16.02,1373.0,93.7,7.0
7640,29,2012,380000,200000,0,1,1,1,20.54,1598.0,103.6,5.0
7641,9,2011,240000,80000,1,1,1,2,15.6,1196.0,70.0,5.0
7643,6,2018,280000,50000,1,1,1,1,22.7,799.0,53.64,5.0
7644,20,2011,350000,118000,0,1,1,2,21.1,1248.0,73.9,5.0
7645,27,2014,110000,250000,0,1,1,2,19.1,1405.0,70.0,5.0
7646,27,2018,980000,20000,0,1,1,1,21.5,1497.0,108.5,5.0
7647,27,2018,969999,21871,0,1,1,1,21.5,1497.0,108.5,5.0
7648,19,2016,357000,120000,0,1,1,1,25.32,1198.0,77.0,6.0
7649,27,2014,280000,100000,0,1,1,1,19.1,1405.0,70.0,5.0
7650,19,2012,430000,50000,0,1,1,1,15.96,2523.0,62.1,7.0
7652,20,2015,250000,70000,1,1,1,1,22.74,796.0,47.3,5.0
7653,4,2016,525000,80000,0,1,1,1,18.2,1248.0,73.74,8.0
7654,27,2018,500000,25000,1,1,1,1,23.84,1199.0,84.0,5.0
7655,19,2019,1000000,60000,0,1,1,1,16.36,2179.0,120.0,7.0
7656,20,2017,316000,25000,1,1,1,1,24.7,796.0,47.3,5.0
7657,20,2018,350000,50000,1,1,1,1,24.7,796.0,47.3,5.0
7658,27,2018,950000,14000,0,1,1,1,21.5,1497.0,108.5,5.0
7659,20,2005,45000,55425,1,1,1,2,16.1,796.0,37.0,4.0
7660,19,2013,475000,76000,0,1,1,1,15.96,2523.0,62.1,7.0
7661,28,2020,3200000,3000,0,1,0,1,15.04,2755.0,174.5,7.0
7662,19,2016,600000,139000,0,1,1,1,18.49,1493.0,100.0,7.0
7663,29,2014,430000,100000,1,1,1,1,15.04,1598.0,103.2,5.0
7664,11,2015,965000,60000,0,1,1,1,19.67,1582.0,126.2,5.0
7665,26,2013,395000,35000,1,1,0,2,14.3,1598.0,103.5,5.0
7666,27,2008,150000,120000,0,1,1,1,12.2,1948.0,68.0,9.0
7667,20,2013,700000,37659,0,1,1,1,20.77,1248.0,88.8,7.0
7668,20,2012,250000,89000,0,1,1,2,23.2,1248.0,73.94,5.0
7669,20,2013,680000,37500,0,1,1,2,20.77,1248.0,88.8,7.0
7670,27,2018,500000,5000,1,1,0,1,23.84,1199.0,84.0,5.0
7671,11,2013,420000,21000,1,1,1,1,18.9,1197.0,81.86,5.0
7672,20,2017,290000,10000,1,1,1,2,23.95,998.0,67.05,5.0
7673,20,2017,750000,30000,0,1,1,1,28.4,1248.0,74.02,5.0
7674,20,2015,300000,19800,1,1,1,1,15.37,1196.0,73.0,7.0
7675,20,2011,250000,90000,0,1,1,3,21.1,1248.0,73.9,5.0
7676,10,2014,335000,33033,1,0,1,1,19.4,1198.0,86.8,5.0
7677,11,2015,465000,63063,1,0,0,1,18.9,1197.0,82.0,5.0
7678,20,2007,100000,70000,1,1,1,2,18.9,1061.0,67.0,5.0
7679,20,2007,100000,80000,1,1,1,2,17.3,1061.0,64.0,5.0
7680,20,2013,550000,120000,0,1,1,3,20.77,1248.0,88.76,7.0
7681,20,2012,341000,120000,0,1,1,1,19.3,1248.0,73.9,5.0
7682,11,2017,600000,50000,0,1,1,1,24.0,1186.0,73.97,5.0
7683,10,2014,650000,167000,0,1,1,1,25.1,1498.0,98.6,5.0
7684,4,2008,75527,80000,1,1,1,1,16.0,995.0,63.0,5.0
7685,27,2014,215000,100000,0,1,1,2,25.0,1396.0,69.01,5.0
7686,20,2017,650000,60000,0,1,1,1,28.09,1248.0,88.5,5.0
7687,25,2017,900000,50000,0,1,1,1,20.37,1461.0,108.45,5.0
7688,11,2014,500000,17000,1,1,1,1,18.6,1197.0,81.83,5.0
7689,20,2017,550000,46000,1,1,1,1,21.4,1197.0,83.1,5.0
7690,20,2015,475000,60000,0,1,1,1,25.2,1248.0,74.0,5.0
7691,20,2006,65000,198000,1,1,1,2,18.9,998.0,67.1,5.0
7692,11,2015,425000,60000,0,1,1,1,24.4,1120.0,71.0,5.0
7693,28,2012,476999,90000,0,1,1,4,21.43,1364.0,87.2,5.0
7694,4,2011,150000,40000,1,1,1,2,18.0,995.0,62.0,5.0
7695,20,2011,225000,90000,1,1,1,1,19.7,796.0,46.3,5.0
7696,20,2010,190000,80000,1,1,1,1,19.7,796.0,46.3,5.0
7697,20,2003,100000,164000,1,1,1,3,19.7,796.0,46.3,5.0
7698,19,2011,400000,70000,0,1,1,2,13.6,2523.0,63.0,7.0
7699,2,2018,3975000,31800,0,0,0,1,17.01,1968.0,188.0,5.0
7700,10,2016,1350000,74000,1,0,0,1,13.7,1997.0,153.86,5.0
7701,17,2019,5150000,20000,1,0,0,1,22.37,2487.0,214.56,5.0
7702,13,2017,3200000,45000,0,0,0,1,19.33,1999.0,177.0,5.0
7703,14,2017,4100000,17000,1,1,0,1,9.5,3604.0,280.0,5.0
7704,19,2018,900000,12000,0,0,1,1,16.55,2498.0,105.0,6.0
7705,28,2016,2000000,68089,1,2,0,1,19.16,2494.0,157.7,5.0
7706,10,2016,550000,56494,1,2,1,1,18.2,1199.0,88.7,5.0
7707,28,2013,750000,79328,0,2,1,2,12.99,2494.0,100.6,7.0
7708,10,2019,779000,7032,1,2,0,1,19.0,1199.0,88.76,5.0
7709,3,2018,4000000,10000,0,0,0,1,22.48,1995.0,187.74,5.0
7710,21,2019,5200000,17000,1,0,0,1,15.0,1991.0,194.4,5.0
7711,16,2019,4500000,21000,0,0,0,1,12.83,1999.0,148.31,7.0
7712,27,2017,969999,26500,0,0,1,1,17.6,2179.0,147.94,7.0
7713,21,2017,6000000,37000,0,0,0,1,13.5,2987.0,254.79,5.0
7714,11,2016,475000,45629,1,2,0,1,18.9,1197.0,81.86,5.0
7715,11,2019,1125000,3500,1,0,0,1,18.15,998.0,118.35,5.0
7716,10,2017,1650000,52000,1,0,0,1,12.0,2354.0,187.4,5.0
7717,19,2019,740000,35000,0,1,1,1,16.5,1493.0,70.0,7.0
7718,19,2018,400000,15000,1,1,1,1,18.15,1198.0,82.0,6.0
7719,20,2018,430000,14000,1,1,1,1,20.51,998.0,67.04,5.0
7720,19,2019,1132000,20000,1,1,1,1,17.0,1197.0,110.0,5.0
7721,20,2017,352000,68850,1,0,1,1,18.9,998.0,67.1,5.0
7722,27,2016,252999,45775,1,0,1,1,23.84,1199.0,84.0,5.0
7723,4,2012,80000,70000,1,1,1,2,16.2,995.0,62.1,5.0
7724,20,2015,313000,68203,1,0,1,1,21.79,998.0,67.05,5.0
7725,11,2014,380000,30000,1,1,1,2,18.9,1197.0,81.86,5.0
7726,25,2018,350000,25000,1,1,1,1,25.17,799.0,53.3,5.0
7727,25,2016,600000,90000,0,1,1,2,19.87,1461.0,83.8,5.0
7728,27,2011,88000,97343,0,0,1,1,18.8,1248.0,90.0,5.0
7729,20,2008,160000,70000,1,1,1,4,19.7,796.0,35.0,8.0
7731,11,2014,290000,31000,1,1,1,1,20.36,1197.0,78.9,5.0
7732,19,2014,650000,70000,0,1,1,1,15.4,2179.0,120.0,7.0
7734,11,2014,180000,62000,1,1,1,1,21.1,814.0,55.2,5.0
7735,20,2008,75000,29000,1,1,1,1,16.1,796.0,37.0,4.0
7736,27,2012,132000,82507,0,0,1,1,13.93,2179.0,138.03,7.0
7737,4,2010,110000,60000,1,1,1,2,18.6,1199.0,79.4,5.0
7738,20,2018,390000,10000,1,1,1,1,23.95,998.0,67.05,5.0
7739,11,2015,550000,70000,1,1,1,1,18.6,1197.0,81.83,5.0
7741,20,2008,70000,59400,1,1,1,4,16.1,796.0,37.0,4.0
7742,11,2013,275000,20000,1,1,1,1,21.1,814.0,55.2,5.0
7743,20,2009,250000,125876,1,1,1,2,15.0,1586.0,104.68,5.0
7744,14,2019,2100000,5000,1,1,0,1,16.0,1368.0,160.77,5.0
7745,27,2011,250000,90000,0,1,1,2,13.55,2179.0,118.35,7.0
7746,12,2017,1250000,56800,0,1,1,1,12.4,2499.0,134.0,5.0
7747,2,2014,1500000,60000,0,1,0,1,16.55,1968.0,147.51,5.0
7748,28,2011,800000,60000,0,1,1,1,12.8,2494.0,102.0,7.0
7749,28,2014,1380000,150000,0,1,1,1,13.0,2982.0,168.5,7.0
7750,20,2014,325000,65204,1,2,0,1,23.1,998.0,67.04,5.0
7751,11,2019,1150000,2286,1,2,0,1,18.15,998.0,118.35,5.0
7752,20,2018,655000,15732,1,0,0,1,22.0,1197.0,81.8,5.0
7753,19,2019,890000,13000,0,0,1,1,18.06,2523.0,63.0,7.0
7754,20,2018,525000,33000,1,0,1,1,20.89,1197.0,81.8,5.0
